13	190
13	162
13	173
13	169
13	159
13	32
13	69
13	27
13	111
13	23
13	175
13	180
13	111
13	153
13	183
13	192
13	96
13	165
13	75
13	165
13	103
13	56
13	61
13	75
13	173
13	22
13	123
13	148
13	178
13	190
13	6
13	196
13	195
13	151
13	144
13	155
13	82
13	13
13	73
13	40
13	29
13	113
13	163
13	168
13	9
13	16
13	109
13	24
13	160
13	35
13	5
13	87
13	120
13	159
13	146
13	7
13	167
13	101
13	168
13	93
13	188
13	133
13	157
13	175
13	48
13	22
13	84
13	23
13	132
13	177
13	184
13	149
13	124
13	183
13	19
13	177
13	21
13	112
13	183
13	57
13	91
13	126
13	125
13	87
13	78
13	170
13	44
13	135
13	78
13	69
13	69
13	192
13	197
13	184
13	29
13	128
13	27
13	72
13	98
13	13
13	104
13	28
13	9
13	146
13	109
13	186
13	39
13	38
13	44
13	114
13	102
13	51
13	129
13	112
13	51
13	150
14	55
14	70
14	82
14	66
14	68
14	114
14	194
14	35
14	73
14	173
14	31
14	102
14	43
14	178
14	78
14	171
14	103
14	165
14	182
14	191
14	24
14	38
14	24
14	180
14	196
14	170
14	128
14	43
14	111
14	183
14	59
14	127
14	88
14	71
14	129
14	52
14	59
14	14
14	61
14	184
14	87
14	143
14	11
14	73
14	129
14	35
14	42
14	119
14	104
14	68
14	66
14	139
14	82
14	58
14	151
14	15
14	199
14	59
14	62
14	64
14	157
14	8
14	79
14	90
14	36
14	166
14	76
14	187
14	187
14	34
14	161
14	131
14	49
14	129
14	93
14	34
14	41
14	167
14	136
14	11
14	200
14	38
14	93
14	183
14	129
14	153
14	170
14	45
14	195
14	9
14	53
14	48
14	33
14	136
14	9
14	65
14	98
14	44
14	50
14	16
14	42
14	190
14	101
14	13
14	49
14	124
14	52
14	75
14	34
14	92
14	1
14	55
14	191
14	98
14	120
14	181
14	179
14	132
14	145
14	141
14	88
14	100
14	126
14	84
14	139
14	93
14	194
14	53
14	12
14	161
14	35
14	41
14	98
14	186
14	130
14	141
14	6
14	192
14	193
14	11
14	150
14	179
14	180
14	172
14	78
14	74
14	194
14	21
14	98
14	27
14	77
14	191
14	183
14	179
14	160
14	19
14	90
14	160
14	50
14	125
14	73
14	181
14	9
14	168
14	9
14	78
14	104
14	171
14	8
14	197
14	75
14	123
14	12
14	20
14	162
14	57
14	91
14	164
14	84
14	117
14	133
14	53
14	142
14	155
14	14
14	63
14	197
14	61
14	16
14	105
14	200
14	137
14	81
15	33
15	188
15	185
15	41
15	118
15	7
15	71
15	42
15	83
15	50
15	124
15	159
15	106
15	22
15	96
15	97
15	117
15	79
15	179
15	180
15	59
15	178
15	151
15	8
15	130
15	82
15	196
15	79
15	77
15	154
15	100
15	185
15	166
15	94
15	9
15	173
15	44
15	130
15	115
15	169
15	56
15	192
15	174
15	123
15	149
15	52
15	187
15	145
15	47
15	178
15	118
15	30
15	117
15	75
15	192
15	70
15	113
15	147
15	94
15	92
15	16
15	150
15	58
15	41
15	53
15	37
15	152
15	88
15	27
15	163
15	156
15	184
15	195
15	181
15	98
15	66
15	66
15	114
15	62
15	179
15	79
15	79
15	141
15	12
15	148
15	46
15	171
15	176
15	90
15	151
15	150
15	134
15	66
15	15
15	83
15	8
15	33
15	97
15	168
15	123
15	83
15	11
15	42
15	32
15	188
15	80
15	122
15	139
15	152
15	48
15	9
15	47
15	77
15	160
15	190
15	23
15	67
15	87
15	56
15	29
15	15
15	61
15	54
15	178
15	149
15	104
15	62
15	32
15	83
15	56
15	198
15	107
15	153
15	22
15	97
15	82
15	22
15	56
15	148
15	125
15	119
15	136
15	177
15	175
15	60
15	199
15	75
15	54
15	123
15	36
15	44
15	89
15	33
15	148
15	81
15	127
15	79
15	51
15	2
15	200
15	56
15	164
15	117
15	174
15	162
15	46
15	74
15	75
15	151
15	154
15	182
15	88
15	100
15	111
15	44
15	66
15	173
15	130
15	113
15	77
15	182
15	48
15	91
15	72
15	6
15	173
15	33
15	190
15	121
15	166
15	32
15	59
15	94
15	7
15	179
16	7
16	172
16	167
16	197
16	98
16	21
16	95
16	130
16	189
16	110
16	185
16	170
16	179
16	18
16	16
16	27
16	85
16	169
16	107
16	129
16	98
16	119
16	191
16	200
16	186
16	87
16	200
16	21
16	111
16	72
16	14
16	16
16	86
16	119
16	181
16	132
16	68
16	188
16	45
16	187
16	108
16	161
16	28
16	75
16	32
16	153
16	72
16	69
16	94
16	86
16	138
16	112
16	5
16	78
16	7
16	169
16	23
16	14
16	1
16	143
16	138
16	39
16	189
16	156
16	90
16	48
16	182
16	94
16	185
16	188
16	162
16	94
16	18
16	102
16	83
16	48
16	66
16	154
16	105
16	85
16	96
16	126
16	22
16	165
16	182
16	73
16	107
16	57
16	144
16	194
16	81
16	81
16	69
16	12
16	114
16	169
16	52
16	17
16	80
16	169
16	41
16	132
16	134
16	180
16	64
16	60
16	54
16	137
16	96
16	166
16	75
16	121
16	36
16	81
16	177
16	56
16	126
16	72
16	9
16	160
16	157
16	3
16	33
16	106
16	41
16	176
16	163
16	86
16	163
16	81
16	37
16	198
16	3
16	109
16	81
16	141
16	77
16	59
16	94
16	141
16	147
16	75
16	174
16	98
16	81
16	136
16	73
16	1
16	108
17	67
17	142
17	189
17	82
17	169
17	116
17	197
17	26
17	10
17	13
17	137
17	56
17	163
17	44
17	143
17	22
17	123
17	113
17	49
17	19
17	169
17	118
17	115
17	51
17	91
17	136
17	160
17	170
17	96
17	104
17	41
17	180
17	200
17	106
17	192
17	62
17	82
17	53
17	154
17	34
17	30
17	188
17	54
17	84
17	21
17	15
17	119
17	45
17	64
17	30
17	53
17	65
17	170
17	71
17	6
17	48
17	195
17	88
17	127
17	77
17	124
17	141
17	80
17	191
17	189
17	111
17	72
17	146
17	22
17	184
17	190
17	156
17	179
17	180
17	7
17	63
17	136
17	88
17	197
17	34
17	89
17	136
17	180
17	194
17	191
17	163
17	166
17	2
17	106
17	8
17	168
17	70
17	135
17	72
17	58
17	199
17	146
17	198
17	19
17	39
17	45
17	173
17	164
17	29
17	65
17	2
17	124
17	91
17	5
17	2
17	28
17	198
17	93
17	172
17	164
17	102
17	164
17	122
17	166
17	22
17	46
17	11
17	96
17	142
17	23
17	13
17	152
17	16
17	56
17	194
17	139
17	80
17	83
17	9
17	55
17	23
17	108
17	46
17	139
17	145
17	91
17	140
17	155
17	5
17	24
17	26
17	79
17	125
17	182
17	131
17	134
17	24
17	195
17	131
18	188
18	46
18	6
18	17
18	151
18	90
18	139
18	164
18	136
18	98
18	10
18	31
18	25
18	109
18	138
18	75
18	121
18	173
18	94
18	56
18	135
18	162
18	57
18	7
18	185
18	76
18	183
18	120
18	142
18	33
18	85
18	180
18	80
18	84
18	68
18	37
18	126
18	119
18	138
18	29
18	120
18	178
18	138
18	92
18	157
18	196
18	61
19	194
19	33
19	137
19	181
19	76
19	108
19	185
19	75
19	120
19	191
19	77
19	42
19	152
19	130
19	91
19	175
19	73
19	192
19	190
19	188
19	91
19	40
19	94
19	54
19	64
19	82
19	104
19	6
19	177
19	80
19	96
19	140
19	69
19	199
19	84
19	40
19	116
19	22
19	194
19	27
19	123
19	39
19	29
19	182
19	200
19	179
19	92
19	24
19	144
19	35
19	44
19	150
19	103
19	108
19	103
19	142
19	88
19	147
19	92
19	38
19	14
19	1
19	17
19	91
19	163
19	136
19	127
19	11
19	78
19	183
19	61
19	190
19	106
19	75
19	64
19	123
19	196
19	167
19	161
19	39
19	189
19	12
19	46
19	68
19	26
19	68
19	190
19	143
19	64
19	148
19	103
19	18
19	100
19	24
19	27
19	4
19	49
19	52
19	171
19	37
19	59
19	168
20	6
20	132
20	163
20	20
20	176
20	157
20	132
20	96
20	45
20	192
20	4
20	189
20	116
20	51
20	120
20	73
20	192
20	184
20	134
20	176
20	43
20	170
20	101
20	155
20	79
20	186
20	58
20	134
20	94
20	91
20	104
20	151
20	34
20	123
20	72
20	12
20	191
20	139
20	42
20	59
20	48
20	153
20	59
20	80
20	103
20	84
20	191
20	3
20	169
20	23
20	96
20	136
20	9
20	162
20	143
20	195
20	100
21	179
21	43
21	158
21	142
21	48
21	70
21	146
21	181
21	114
21	165
21	111
21	62
21	186
21	74
21	105
21	63
21	104
21	103
21	70
21	155
21	130
21	153
21	75
21	150
21	131
21	45
21	45
21	50
21	119
21	66
21	164
21	153
21	174
21	71
21	132
21	148
21	112
21	70
21	199
21	99
21	104
21	153
21	80
21	54
21	44
21	123
21	89
21	164
21	35
21	51
21	23
21	41
21	112
21	93
21	52
21	181
21	78
21	17
21	77
21	179
21	21
21	16
21	149
21	199
21	180
21	36
21	58
21	84
21	63
21	103
21	63
21	21
21	171
21	23
21	74
21	42
21	87
21	89
21	118
21	118
21	93
21	99
21	68
21	150
21	66
21	190
21	133
21	20
21	82
21	4
21	131
21	29
21	32
21	190
21	153
21	31
21	173
21	65
21	8
21	96
21	29
21	82
21	91
21	11
21	178
21	72
21	37
21	60
21	44
21	41
21	34
21	38
21	94
21	31
21	75
21	194
21	183
21	4
21	62
21	91
21	63
21	108
21	198
21	152
21	24
21	91
21	118
21	41
21	104
21	167
21	84
21	62
21	60
21	46
21	187
21	52
21	166
21	2
21	41
21	10
21	98
21	84
21	51
21	59
21	22
21	176
21	182
21	188
21	72
21	88
21	200
21	105
21	180
21	139
21	101
21	131
21	62
21	119
21	6
21	141
21	29
21	60
21	23
21	199
21	161
21	99
21	136
21	82
21	15
21	168
21	94
21	197
21	162
21	147
21	139
21	71
21	139
21	77
21	156
21	118
21	172
21	161
21	153
21	159
21	34
21	56
21	66
21	127
21	2
22	160
22	194
22	149
22	74
22	193
22	194
22	134
22	138
22	104
22	91
22	12
22	95
22	69
22	28
22	99
22	190
22	49
22	80
22	48
22	150
22	132
22	70
22	76
22	199
22	50
22	37
22	200
22	124
22	44
22	132
22	155
22	62
22	35
22	186
22	168
23	194
23	105
23	67
23	154
23	109
23	24
23	85
23	193
23	68
23	49
23	70
23	131
23	12
23	15
23	91
23	28
23	144
24	200
24	75
24	196
24	107
24	159
25	59
25	10
25	90
25	48
25	41
25	19
25	165
25	176
25	27
25	90
25	104
25	67
25	41
25	171
25	77
25	196
25	42
25	187
25	52
25	110
25	188
25	84
25	86
25	191
25	51
25	87
25	156
25	182
25	129
25	103
25	78
25	63
25	25
25	166
25	73
25	33
25	86
25	29
25	47
25	90
25	79
25	84
25	126
25	66
25	61
25	46
25	179
25	22
25	56
25	121
25	128
25	174
25	135
25	52
25	76
25	137
25	135
25	2
25	138
25	111
25	175
25	191
25	157
25	72
25	81
25	136
25	146
25	83
25	26
25	119
25	174
25	113
25	38
25	199
25	106
25	163
25	118
25	93
25	140
25	48
25	147
25	104
25	32
25	116
25	40
25	59
25	30
25	46
25	195
25	200
25	46
25	73
25	76
25	63
25	73
25	174
25	81
25	39
25	98
25	143
25	9
25	4
25	78
25	126
25	135
25	2
25	79
25	183
25	170
25	137
25	79
25	140
25	139
25	122
25	27
25	64
25	78
25	176
25	125
25	182
25	101
25	162
25	63
25	3
25	49
25	96
25	85
25	17
25	138
25	108
25	194
25	85
25	145
25	60
25	22
25	59
25	44
25	69
25	78
25	120
25	58
25	42
25	92
25	65
25	24
25	116
25	73
25	130
25	42
25	116
25	16
25	137
25	158
25	160
25	101
25	53
25	94
25	42
25	30
25	49
25	28
25	199
25	25
25	125
25	75
25	134
25	86
25	39
25	171
25	63
25	30
25	85
25	110
25	79
25	124
25	86
25	1
25	25
25	194
25	106
25	13
25	166
25	168
25	8
25	78
25	185
25	105
25	191
25	35
26	22
26	86
26	135
26	191
26	143
26	199
26	87
26	19
26	22
26	25
26	198
26	177
26	55
26	70
26	109
26	128
26	94
26	69
26	167
26	103
26	39
26	1
26	20
26	119
26	91
26	185
26	140
26	157
26	9
26	33
26	79
26	15
26	188
26	40
26	75
26	21
26	28
26	155
26	189
26	42
26	199
26	43
26	3
26	122
26	105
26	147
26	57
26	110
26	34
26	109
26	162
26	134
26	87
26	5
26	186
26	143
26	43
26	61
26	162
26	21
26	144
26	179
26	188
26	114
26	64
26	192
26	135
26	16
26	57
26	162
26	13
26	12
26	160
26	52
26	139
26	171
26	125
26	108
26	8
26	185
26	152
26	102
26	90
26	159
26	42
26	191
26	14
26	13
26	56
26	61
26	94
26	73
27	77
27	144
27	174
28	52
28	76
28	129
28	133
28	162
28	70
28	104
28	130
28	108
28	93
28	52
28	154
28	193
28	171
28	120
28	73
28	8
28	95
28	106
28	41
28	184
28	63
28	10
28	8
28	39
28	161
28	72
28	172
28	55
28	148
28	115
28	124
28	30
28	90
28	167
28	88
28	157
28	33
28	71
28	140
28	67
28	123
28	84
28	161
28	154
28	106
28	92
28	60
28	187
28	88
28	30
28	43
28	118
28	46
28	157
28	189
28	53
28	155
28	67
28	34
28	161
28	120
28	32
28	139
28	68
28	177
28	99
29	121
29	54
29	8
29	70
29	17
29	123
29	43
29	64
29	61
29	148
29	194
29	31
29	118
29	44
29	177
29	115
29	27
29	118
29	135
29	172
29	193
29	165
29	155
29	67
29	94
29	65
29	176
29	1
29	13
29	101
29	152
29	77
29	180
29	144
29	78
29	190
29	162
29	186
29	73
29	35
29	145
29	162
29	164
29	105
29	147
29	89
29	109
29	158
29	31
29	124
29	65
29	75
29	147
29	38
29	182
29	119
29	12
29	93
29	192
29	33
29	124
29	62
29	192
29	62
29	131
29	99
29	170
29	92
29	1
29	180
29	118
29	118
29	115
29	196
29	42
29	137
29	68
29	29
29	54
29	110
29	174
29	182
29	104
29	170
29	17
29	84
29	168
29	186
29	3
29	31
29	158
29	82
29	168
29	111
29	67
29	88
29	172
29	78
29	46
29	165
29	39
29	72
29	48
29	116
29	193
29	112
29	58
29	6
29	54
29	172
29	181
29	141
29	131
30	121
30	191
30	178
30	199
30	187
30	5
30	90
30	32
30	145
30	189
30	119
30	120
30	60
30	128
30	10
30	120
30	80
30	117
30	101
30	197
30	54
30	59
30	31
30	194
30	7
30	50
30	55
30	73
30	161
30	95
30	55
30	134
30	147
30	30
30	72
30	29
30	160
30	42
30	22
30	89
30	167
30	34
30	86
30	71
30	130
30	62
30	61
30	9
30	183
30	163
30	107
30	79
30	180
30	98
30	88
30	139
30	70
30	184
30	141
30	196
30	67
30	34
30	110
30	158
30	118
30	135
30	54
30	136
30	59
30	194
30	44
30	94
30	67
30	152
30	141
31	138
31	175
31	113
31	98
31	152
31	96
31	18
31	93
31	93
31	38
31	131
31	14
31	97
31	111
31	190
31	29
31	10
31	187
31	145
31	41
31	183
31	170
31	121
31	194
31	93
31	163
31	15
31	128
31	8
31	195
31	106
31	114
31	12
31	114
31	94
31	65
31	4
31	196
31	163
31	182
31	147
31	110
31	49
31	169
31	25
31	112
31	155
31	36
31	128
31	34
31	41
31	63
31	128
31	178
31	18
31	141
31	143
31	101
31	1
31	159
31	77
31	155
31	136
31	31
31	32
31	96
31	138
31	24
31	123
31	128
31	30
31	12
31	12
31	155
31	81
31	54
31	94
31	122
31	186
31	129
31	44
31	1
31	156
31	72
31	71
31	53
31	176
31	32
31	41
31	135
31	41
31	187
31	35
31	49
31	140
32	197
32	113
32	63
32	53
32	132
32	188
32	65
32	158
32	49
32	157
32	171
32	51
32	183
32	102
32	94
32	100
32	133
32	45
32	132
32	76
32	5
32	51
32	27
32	67
32	139
32	2
32	24
32	44
32	42
32	181
32	96
32	119
32	60
32	164
32	29
32	130
32	89
32	55
32	14
32	180
32	170
32	67
32	80
32	178
32	38
32	3
32	116
32	93
32	124
32	73
32	49
32	124
32	154
32	149
32	196
32	198
32	109
32	109
32	12
32	194
32	66
32	182
32	3
32	11
32	29
32	57
32	106
32	166
32	24
32	170
32	116
32	54
32	6
32	85
32	79
32	146
32	41
32	34
32	86
32	101
32	169
32	195
32	34
32	86
32	149
32	82
32	33
32	57
32	111
32	73
32	183
32	102
32	107
32	36
32	61
32	72
32	128
32	138
32	144
32	169
32	34
32	196
32	172
32	4
32	143
32	12
32	80
32	35
32	113
32	194
32	131
32	162
32	35
32	59
32	127
32	107
32	192
32	44
32	189
32	28
32	120
32	85
32	25
32	94
32	36
32	25
32	95
32	183
32	68
32	28
32	6
32	147
32	87
32	190
32	141
32	38
32	51
32	160
32	179
32	157
32	78
32	4
32	43
32	101
32	12
32	26
32	144
32	196
32	17
32	16
32	5
32	7
32	169
32	42
32	136
32	99
32	126
32	114
32	24
32	113
32	19
32	58
32	197
32	140
32	87
32	95
33	44
33	123
33	112
33	81
33	56
33	159
33	48
33	71
33	191
33	74
33	128
33	14
33	55
33	97
33	73
33	51
33	42
33	42
33	47
33	126
33	14
33	25
33	130
33	96
33	4
33	195
33	194
33	68
33	188
33	41
33	80
33	42
33	126
33	135
33	61
33	1
33	108
33	22
33	93
33	94
33	118
33	118
33	4
33	144
33	94
33	40
33	12
34	29
34	179
34	149
34	51
34	93
34	45
34	55
34	24
34	154
34	37
34	148
34	147
34	27
34	62
34	105
34	39
34	172
34	87
34	6
34	100
34	57
34	129
34	68
34	152
34	20
34	192
34	167
34	118
34	47
34	94
34	188
34	22
34	113
34	68
34	100
34	45
34	98
34	2
34	129
34	143
34	105
34	169
34	169
34	42
34	97
34	63
34	121
34	45
34	119
34	26
34	20
34	185
34	175
34	185
34	60
34	150
34	15
34	96
34	104
34	33
34	52
34	138
34	15
34	164
34	52
34	20
34	91
34	118
34	84
34	119
34	185
34	53
34	187
34	70
34	49
34	138
34	198
34	25
34	169
34	28
34	149
34	194
34	183
34	72
34	70
34	94
34	78
34	15
34	105
34	85
34	144
34	96
34	12
34	93
34	199
34	191
34	100
34	91
34	94
34	75
34	150
34	175
34	115
34	174
34	70
34	19
34	66
34	34
34	39
34	112
34	53
34	64
34	109
34	150
34	89
34	46
34	32
34	121
34	107
34	72
34	169
34	22
34	59
34	158
34	48
35	39
35	123
35	124
35	107
35	107
35	190
35	157
35	146
35	152
35	124
35	119
35	151
35	98
35	37
35	192
35	7
35	111
35	14
35	52
35	81
35	45
35	144
35	142
35	46
35	179
35	150
35	106
35	115
35	186
35	28
35	25
35	5
35	157
35	118
35	28
35	156
35	103
35	87
35	69
35	99
35	180
35	12
35	90
35	159
35	91
35	176
35	11
35	133
35	90
35	97
35	151
35	113
35	123
35	130
35	73
35	37
35	78
35	154
35	177
35	71
35	86
35	53
35	152
35	198
35	152
35	2
35	36
35	94
35	73
35	117
35	117
35	129
35	112
35	126
35	39
35	97
35	140
35	145
35	57
35	27
35	103
35	159
35	189
35	22
35	187
